Ex,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96
642.0200195,0.76810658,1.08000055,0.640163898,0.840324029,0.960286826,0.965029091,1.278733492,0.512596607,1.352460682,0.571041062,0.705484949,0.902338624,1.037094295,0.640163898,0.640163898,0.574637398,0.902613848,1.099602073,0.841425136,0.706982024,1.155827224,1.295514822,0.768090203,1.282136023,0.193919063,0.308343768,-0.19247517,0.149704933,-0.128865659,0.002945781,0.063818604,0.274998963,-0.324503921,-0.066284522,0.332459152,-0.191981807,0.38643986,0.674013972,0.08044073,0.062724441,0.651489735,0.079777628,0.262581527,0.328495741,0.26850909,-0.057291955,0.14018029,0.314941883,0.190735444,0.31557329,-0.129407957,0.12366049,0.408624217,0.334567651,0.864166901,0.339572355,0.18904309,0.693585202,-0.064265624,-0.194162212,0.000588804,0.200864837,-0.001432538,0.149298862,0.402082905,0.332638249,0.382919952,0.063109532,-0.064515032,-0.129407957,-0.129407957,0.582888827,0.253506862,0.75374911,0.324358113,0.510285921,0.828668036,0.205556415,0.448679544,0.591526784,0.684330322,0.064482845,-0.064849801,0.320482858,0.064482845,0.509803779,0.257483356,0.131750435,-0.391098015,0.064482845,0.194945984,0.192704417,0.503739901,0.509294428,0.520123012,-0.000204392
643.039978,0.649775684,0.326896168,0.595411181,1.297088355,0.746441901,0.327523142,0.46134457,0.525251418,0.328701481,0.604025871,-0.132230222,0.063592181,0.926129133,0.739330024,0.005841106,0.870114356,0.803169161,0.393169805,0.058878735,0.261677355,0.907088488,0.794442385,0.646490097,0.261677355,0.790995255,0.388226911,0.261364982,0.461528793,0.459425285,0.340878129,0.267923981,0.614682749,0.464279607,0.323831663,0.893227234,0.786198094,0.790038899,0.923008457,1.065395787,0.803233579,0.793398336,0.40850614,0.903662458,0.534660384,0.884099558,0.672865704,0.326859742,0.529967621,0.889786422,0.60141179,0.604743421,0.546130031,0.602593184,0.669137329,0.793431193,0.602078229,0.620901406,1.101333141,0.74482888,0.922822416,1.001542568,1.211144865,0.536556125,0.410444021,0.879091203,1.016933858,0.932832181,0.210529104,0.810349166,0.734516263,0.995863855,0.803874284,1.26830107,1.254433513,1.208993733,0.943379223,1.325159848,1.758897245,1.098183244,1.011495203,0.927687883,1.270611703,1.137904733,1.201633036,0.997062474,1.01342234,0.882492468,1.22844404,0.876047403,0.221014857,0.946402997,1.134542733,1.253023088,1.130578279,0.941777498,0.74214603
644.0499878,0.897465557,0.807799906,0.1359974,0.543196321,0.862247199,-0.197680622,0.537843674,0.26641801,0.945120305,0.687470645,0.402759954,0.600307822,0.198418558,0.886423558,0.671604395,0.688003182,0.546726346,0.26641801,0.888523489,0.503403559,0.867299289,0.402287573,0.808349997,1.192037851,0.665221766,0.908836618,0.069998965,0.735590652,0.278028607,0.201527141,0.816495672,0.672389463,0.41709055,0.335689455,0.621011153,0.268031433,0.19930093,0.731666937,0.611386344,0.402051076,0.946956709,0.336552948,0.950113252,0.741450325,0.541866794,-0.133466735,0.547420904,1.053045109,-0.134091236,0.719836839,0.67127312,0.600083239,0.682824619,0.62536604,0.350127108,0.592278309,0.668946154,0.140155114,-0.001389898,0.198100306,0.892410524,0.265747644,-0.138706408,0.067617334,0.068578728,0.138395794,0.626569636,0.39207653,0.537981756,0.200996555,0.393349387,0.136833452,0.492472202,0.967918783,0.559281401,0.350648344,0.836445779,0.899665952,1.099104673,1.38890025,1.033305079,0.891647249,0.830059141,1.037171572,1.326037079,1.150626749,0.625063032,0.492472202,0.426185578,1.166190416,0.890508562,1.211990803,0.76338315,0.899389803,0.492472202,1.015211314
645.0700073,0.403422892,0.534828424,-0.269103199,0.830677122,0.670586377,0.546258003,0.547039926,0.544088244,0.205059335,0.129528552,0.338139482,0.064012036,0.631021261,0.613600343,0.202081613,0.68994543,0.55339846,0.673841476,0.635070503,0.481068,0.471646756,0.471525386,0.402431369,0.475848049,0.684275329,0.197876126,0.347487658,0.272423893,0.34872368,0.341133952,-0.068194218,0.414565057,0.4748016,0.335255474,0.562113523,0.815328181,0.344732493,0,0.700476348,0.346692532,0.349601477,0.553824902,0.417827308,0.699839056,0.28977108,0.810482264,0.28618446,0.748044848,0.409975916,-0.072511777,0.281636953,-0.337272361,0.239699215,0.541946441,0.428400427,0.622693926,0.071980983,0.277481556,0.504341096,0.001393244,0.531648189,0.206998676,0.339698821,0.142347634,0.271477133,0.420743138,0.002561674,-0.072002485,-0.137292676,0.412887067,0.201533198,0.063462168,0.268708855,0.067114092,0.423489541,0.13333334,0.135952696,0.541858554,0.275159925,0.405405402,0.328579903,0,-0.203970626,-0.200307146,0.468823254,0.542189121,0.527217627,0.544662297,0.611787081,0.552562535,0.551191986,0.334672004,0.547083378,0.263105959,-0.694589138,0.134526134
645.9400024,-0.238567561,0.275053345,0.274889894,0.780611128,0.478498176,0.546131104,0.886136144,0.474645779,0.894228369,0.050464183,0.410179466,-0.065149933,0.89641425,0.54453744,0.134426013,0.120864749,0.758711964,0.54690215,0.694444418,0.629434466,0.833666593,0.609479398,0.82985428,0.409840904,0.39981696,-0.272726744,-0.206494622,0.144776434,-0.211442143,0.491068155,-0.488139421,0.086546451,0.003123671,0.290660739,0.347111344,0.594306797,0.555179626,0.299637258,-0.278388649,0.713623315,0.649529904,0.076346114,0.418737918,0.493235797,0.497706145,0.634781688,0.301891744,0.138753951,-0.690925747,0.114629239,-0.091072381,0.339061648,-0.349210806,0.054521322,0.210039884,0.287720174,-0.006922245,0.072751969,-0.350716494,-0.013123274,-0.146821707,0.077911437,0.474048167,-0.206851944,0.136409432,-0.215090171,-0.571083292,-0.351917148,-0.213747337,-0.073050112,0.009978771,0.183115155,0.070126228,0.475230537,0.138816983,0.740187876,0.618071429,0.687706642,0.273861386,-0.0633673,0.581298999,0.003075138,0.624526791,0.28435073,0.489091389,0.702904098,0.404194526,0.478039764,0.669886343,0.491563343,0.139628589,1.165716581,0.281557627,1.453060798,0.002219126,0.936865143
646.9500122,0.070116393,0.67781394,-0.271390326,0.351489477,0.485082857,0.55058863,0.139239229,0.548454516,0.756458156,0.422353111,0.41611322,0.002186224,0.972330324,1.045658164,0.571405403,0.28517016,0.419132166,0.28449399,0.860176019,0.634410672,0.346550398,0.781202249,0.138441071,0.56027817,0.90595144,0.877391517,0.562602088,0.503425643,1.32391715,0.286851473,0.637256861,0.780585766,0.633347601,0.693653345,0.792290479,0.911889851,0.830807537,0.567238674,0.357066333,0.712003529,1.112405181,0.641197592,0.965709031,1.120478094,0.569440678,0.629286289,0.219750851,1.111472785,0.052521765,0.030867815,-0.377053566,-0.159706205,-0.168979019,-0.44470799,-0.165748507,0.243997276,-0.370650373,-0.098806918,-0.238932565,-0.233959839,0.038583934,0.125498712,-0.51402247,-0.44470799,0.332897007,0.108236432,0.125580013,-0.173134923,-0.103037894,-0.170847923,-0.298807785,-0.306040585,-0.288994715,-0.361645691,-0.084820747,0.25797075,0.302643776,0.050322443,-0.49922628,0.208678782,0.106479943,0.549715996,-0.222191632,0.34583503,-0.288630992,-0.032651395,0.188295186,-0.028015226,-0.224504277,-0.147717416,-0.360236414,-0.429031134,0.478283226,0.18258965,-0.162648618,0.051870197
647.9699707,0.277837664,0.21098116,0.625403166,0.845651656,0.477220774,0.626617253,0.686918765,0.003755406,0.562640011,0.211788312,0.140134543,-0.065881118,0.484321237,0.069237702,0.280298531,0.702050716,0.438864946,1.118129641,0.631224781,0.279197261,0.210113548,0.684056193,0.84465763,0.489101619,0.212811247,0.416643292,0.478768691,0.212811247,0.282420039,0.78038837,0.965977982,0.579810664,0.41829069,0.488882765,0.554411307,0.350296631,0.559047654,0.831495538,0.284122668,0.631279662,0.143845722,0.358138949,0.356841207,1.392465606,0.766138092,0.636929438,0.900853112,0.212811247,0.068903744,0.408580184,0.888828158,0.786275923,0.889923334,0.727850199,0,-0.140894681,0,0.133555919,0.55031985,-0.204401433,0.423788667,1.026342869,0.415311128,0.137778997,0.423938394,-0.137646243,0.2145309,0.994812787,0.976835012,0.477848321,0.756221652,-0.069252074,0.273597807,0,0.548583984,0.341273636,0.205296665,0.487465173,0.358808756,0.496137202,0,0.410930753,0.423579246,0.204862073,-0.067709394,0.343029648,-0.069256872,0.557918966,0.285795957,0.409025848,0.689797938,0.887978137,0.331455082,0.571142972,-0.067750677,-0.066702239
648.9799805,0.700421229,0.555146083,0.607378289,0.844499573,0.886437461,0.146771923,0.285275176,0.420518756,0.355791226,-0.199769482,0.145179555,0.080265403,1.11937587,0.496752933,0.557537034,0.3578334,0.349911898,0.285391688,0.847457275,0.843140468,0.283389002,0.421305165,0.548236176,0.145970277,0.868867815,0.481331229,0.135345474,0.272090346,0.420109212,0.632066846,0.339697003,0.939442158,0.476190478,0.335390389,0.411043346,0.336813748,0.547495186,0.421585172,0.277277142,0.558854401,0.140964195,0.27857092,0.070556693,0.341017574,0.400801599,0.732356846,0.266613364,0.603905261,0,0.68180269,0.360490263,0.689322412,0.336904526,0.275633961,0.665631235,0.34662044,-0.279602975,0.690846324,-0.551952541,-0.201261237,0.492125988,0,0.491331518,0.208928198,0.209161267,0.616438329,0.630384564,0.34274745,0.540139079,0.73308897,0.337586939,0.619962811,0.751425609,0.27995564,0.3507884,0.753072783,0.076523632,0.761386082,0.703091696,0.81610541,0.927333876,0.485678479,0.143012017,0.486738041,0.553992584,0.753587291,0.97813563,0.279456787,0.279865682,0.493550047,1.024663433,0.349646613,0.810864195,0.759086832,0.418086275,0.756100342
650,0.334340364,-0.000537887,0.273917407,0.755063295,-0.211488098,-0.145458922,0.482263535,0.33469981,-8.82149E-06,0.350496382,0.606982529,0.13275367,0.572405219,0.468469381,0.614088118,-0.14563863,-0.072705612,0.269712612,0.470990777,0.066405475,0.527174294,0.282512665,0.266152456,0.266819656,0.65612489,0.262605041,0.527739286,-0.20119375,0.344494969,-0.068620048,0.490745932,0.394321769,0.367782295,0.939345181,0.270306796,0.475414306,0.674627244,0.838750303,0.761245668,0.623916805,-0.143102452,0.54119879,0.280033588,0.865051925,0.611122429,0.615889966,0.2698327,0.534723639,0.336472228,0.551962644,0.669368446,0.547231585,0.608637363,0.338877454,0.552861243,0.426379308,0.414720669,0.534259349,0.412421003,-0.071501255,0.967778742,1.207354546,0.961049378,0.830902159,0.885327458,0.704443395,0.88667655,0.269306645,1.179416656,0.797297299,0.476459593,0.891464353,0.064059079,0.728293866,0.201206625,0.270625353,0.694363564,0.688813895,0.666274101,0.468063921,0.35098958,-0.26986964,0.612044007,0.543777138,0.398214579,0.580364555,0.53034547,-0.067303807,0.000428513,-0.267263815,0.420025617,0.136376008,0.126883507,0.264459163,0.20601359,0.545649916
651.0100098,-0.000299096,0.277468741,0.445519149,0.000163719,-0.067157499,-0.13478905,0.568940699,-0.003486529,0.136470973,0.071368188,-0.13478905,-0.068947591,0.29110533,0.786021292,-0.006213024,0.200736374,0.226691574,0.12754041,0.211040229,0.072036192,0.402303934,0.340334833,-0.399199426,0.134408087,0.919483706,0.467717603,0.674272612,1.047999367,0.598201558,0.614875838,0.745320484,0.336466938,0.134007677,0.730345353,-0.129898354,0.402347028,0.748859927,1.147597358,0.884853706,1.102727994,0.601727322,0.405708492,0.605261847,0.8320546,0.599044159,0.741242394,0.342532516,0.902267978,0.527606353,0.402443752,0.400454357,0.672310486,0.53654556,0.341110274,0.732302025,0.671803311,0.200387672,0.607760802,0.995253518,-0.068117574,0.467388049,0.480391309,0.818630293,0.614831522,0.884295836,0.814434007,0.403331384,0.534125879,0.798769251,0.401400551,-0.000205874,0.463448808,0.935953975,0.261420816,0.205662578,0.461437047,0.66498208,0.615932107,0.653547287,0,0.3320494,0,0.202265382,0.675037146,0.746471226,0.401364625,0.450045019,0.458926111,0.33269015,0.267058343,0.263556689,0.401498914,0.070477128,0.392541707,0.409444541,0.067069076
652.0200195,0.533746347,-0.002766982,0.060869619,-0.268147185,0.259493485,0.280046985,-0.131743483,-0.133058131,-0.470314756,0.061550513,0.002300113,-0.333737031,0.13446857,0.002395406,-0.003205687,0.282492831,0.34600614,-0.05843088,-0.062011614,0.004528597,0.131963268,0.404820606,0.074145123,0.00132522,0.116631836,0.42083028,0.042301536,-0.473556861,0.05387637,0.272009939,-0.009298682,0.274206668,-0.003388017,0.525076538,0.247632056,-0.343500942,0.526413411,0.584942549,-0.081806451,0.192153543,0.256619126,-0.019561827,0.399390906,-0.139585763,0.357537836,0.677254468,-0.543594316,-0.012111753,0.589604869,0.324301437,0.3785965,0.408244923,0.654329196,0.590605393,-0.204834089,-0.065130264,0.323114172,0.064853057,0.468611971,0.198825762,0.409794047,0.562144056,0.409752086,0.20589973,0.534512594,0.712056354,-0.13540893,0.317734316,0.181490049,0.380646005,0.377125159,-0.008151472,0.341115639,0.669921517,0.732397109,0.972662598,0.738341749,0.962923378,0.738836378,0.54467085,0.475267902,0.730538756,0.478482947,0.682911247,0.919363946,0.406301185,0.666029602,0.409910962,0.273410827,0.674319565,0.941994101,0.861146718,0.925216287,0.801150113,0.865243584,0.663223714
653.039978,0.069370598,0.39517799,-0.06783165,-0.802077383,0.133284271,-0.19962737,0.468732506,0.138324648,-0.06820406,-0.334991157,0.417741269,0.319213003,0.211979955,0.000813603,0.742118925,-0.19962737,0.539371639,0.067146003,0.615645438,-0.131255977,0.268193245,0.272707313,0.347568244,0.434711486,0.484877706,-0.009540588,0.184743226,-0.274423718,-0.073553279,0.481330276,-0.207511708,0.064421505,0.183361888,0.258057654,-0.207929932,0.366889656,0.184051514,0.419346213,-0.068845704,-0.004499972,-0.139634669,0.400704503,0.872365236,-0.068873867,0.122979909,1.176859379,0.445518672,0.128044754,0.412475392,0.204946503,0.593150958,0.000596456,0.130450368,0.134483367,0.606199607,-0.000273883,0.340407506,0.514070973,0.458892748,0.408166513,0.413498625,0.388623103,0.198558167,0.198274925,0.653847799,0.405784652,-0.132249668,-0.201542154,-0.067700222,0.198930874,0.326000556,0.876650557,0.211463638,0.79774157,0.471648552,0.545176782,0.590557195,0.664705493,0.475903727,0.39819438,0.796820201,0.463864781,4.15742E-05,0.603782989,0.787375428,0.389721908,0.138411753,0.518107928,0.069531925,0.065247245,0.13923832,0.798953809,0.901423968,0.409317859,0.188762464,0.674697079
654.0499878,0.065882958,0.408490404,0.473633215,0.202328742,0.397079363,0.735321864,0.733027384,0.74417828,1.007923111,0.536742613,0.063726291,0.33783032,0.332560152,0.666204855,-0.142685488,0.554326043,0.599712119,0.470446989,0.544325992,0.472356185,0.992452964,0.533255503,-0.008183047,0.132266387,0.605869718,0.659958906,0.257492773,0.135636672,-0.406336538,0.486067601,0.202087499,0.394451834,0.53719274,0.55984015,0.27038116,0.329918303,0.525139816,0.883597977,0.334252544,0.689786918,0.409445979,0.207449578,0.542665429,0.498166032,0.666045018,0.41418878,0.475240327,0.262811176,-0.065895572,0.212827712,0.138570875,0.075279146,0.138348073,0.529600829,0.491855532,0.34330225,0.00146246,0.759413511,0.327958465,0.664983898,0.543908864,0.481285244,0.134741873,0.06603612,0.407838017,-0.134057254,0.32247442,0.523577899,0.541162223,0.644203335,0.254342526,0.200637162,0.848472819,0.402520686,0.008353963,0.873605534,0.731001303,0.206583127,0.61430262,0.606716499,0.558670983,0.671359703,-0.072805002,0.064365968,-0.256808892,0.335274965,0.866431341,0.804073676,0.206583127,0.53883113,0.342443466,0.404367939,0.403938562,1.210330471,0.668690339,0.665388927
655.0700073,0.645943679,0.538279243,0.326269634,-0.001960941,0.065785147,0.267276175,0.479663886,0.621224977,-0.070789553,0.199501805,-0.000770591,0.41061274,0.134438172,-0.002651751,-0.068795301,0.207568772,-0.003969319,0.614030756,-0.283767425,0.276993267,0.270717181,0.210775711,0.206008099,0.133211486,0.783085346,0.200454369,0.521376431,0.138217002,0.721169591,0.068700194,0.471602768,0.410987079,0.490402102,-0.070846617,0.466200471,0.338089138,0.873069167,0.333644748,0.651324332,0.477457196,0.337952018,0.623398244,0.281195074,0.810427487,0.404285401,0.596381962,0.822875917,0.535188675,0.381328106,-0.081567347,0.111122191,-0.016961664,0.249798536,0.240137517,-0.082141608,0.233692944,0.155155122,-0.219090238,0.19860816,0.139466763,0.790955842,0.120441437,0.001183569,-0.017666996,0.199248195,0.388467848,-0.420757353,0.445158839,0.105454564,-0.218900278,0.049546301,0.175387561,0.539181769,-0.14491424,-0.278083652,-0.398027137,0.064256549,0.484703243,-0.136040002,-0.340687603,-0.414725974,-0.144003958,0.122483253,-0.336770296,-0.680530764,-0.749555543,0.081626117,-0.34635976,-0.340222657,-0.139623374,-0.6132043,-0.287386507,-0.085012019,0.104623914,-0.6132043,-0.27886796
655.9400024,0.268341191,-0.132689297,0.514763065,0.075767197,0.137103759,0.000497535,-0.340964399,0.342222966,0.348544039,0.273936577,0.339106776,0.735442646,-0.132742539,0.386850215,0.275120087,0.130318098,0.49302078,0.26410041,0.548983224,-0.198592387,-0.066106968,-0.132419966,0.539219923,0.259138592,0.327954888,0.886827171,1.177548051,0.209570378,0.980254829,0.61970669,0.607779622,1.115265965,0.655995786,0.269723535,1.063547015,-0.333733827,0.662646592,0.40559724,0.892979801,0.073551044,0.396275014,0.619152427,1.077586174,0.139840588,0.613496959,0.4032529,0.460768819,0.396458328,0.244573683,-0.13776657,-0.008339733,0.072672457,0.694231063,0.520399064,-0.335393637,0.475702673,-0.075153738,0.303189129,0.317403108,0.795173317,0.075015038,-0.138663113,0.067199767,0.322875887,0.01246959,0.001633793,0.313878089,0.297650307,-0.469416864,0.333136469,0.621061713,0.052459419,0.655050457,0.068268701,0.468634933,0.322372645,0.201045439,-0.065556571,0.133058354,-0.203679815,0.069993705,0.92702955,0.269142807,0.213325754,0.258849412,0.396275014,0.723113298,0.134752735,0.198873058,0.656943858,0.583468437,0.405981481,0.659543633,0.713081777,0.663790286,-0.268528461
656.9500122,0.617695093,0.06337136,0.251730755,0.519278616,0.446831435,0.197554529,0.634292483,0.190492705,0.325924695,0.19388558,0.457563579,0.443454981,0.98387897,0.647066772,-0.001907058,-0.002198108,0.584069073,0.441443175,0.19325836,0.998825073,0.191823512,0.255113646,0.514547646,0.883043468,0.679607734,0.683542117,0.187161013,0.461618945,0.319430664,-0.06372238,0.605429873,0.831741676,0.257060573,0.010711282,0.307750031,0.328007475,0.327740029,0.84951137,0.005653977,0.067204639,0.266617849,0.005198672,0.589537665,0.389401421,0.145195201,0.842551216,0.711433634,0.508745775,0.064407915,-0.068835825,0.37882185,-0.127204627,0.264019728,0.433609307,0.132180572,-0.122543037,0.202790141,-0.063234627,-0.194670051,0.144294202,0.010051608,0.321870148,-0.385752857,0.008077145,0.190320849,0.194929779,0.414247096,0.073685318,-0.385752857,0.568688452,0.184806347,-0.067605734,0.562781394,0.532800496,0.393985152,0.129878566,0.779423237,0.441835523,0.2633138,0.458745658,-0.064771034,0.376128376,0.518840373,0.193948805,0.587390661,0.884413898,0.745712161,0.522807479,0.193149626,-0.063734867,0.320780158,0.571102262,0.645702839,0.446400106,0.375586867,0.457905412
